userId,movieId,rating,timestamp
11,1721,4.0,1231677086
11,1923,4.0,1231677156
11,2028,4.0,1231677061
11,2054,2.5,1231677276
11,2959,2.5,1231676159
11,3513,3.5,1231674869
11,3578,4.0,1231676542
11,4226,2.5,1231676574
11,4973,4.5,1231676764
11,4993,4.0,1231677113
11,4995,4.0,1231677609
11,5064,4.5,1231676523
11,6058,3.5,1231683242
11,7347,3.5,1231674939
11,8665,4.0,1231677599
11,36513,3.0,1231682019
11,37653,3.0,1231676959
11,37727,3.0,1231675016
11,42013,2.0,1231676291
11,44555,4.0,1231676569
11,46948,2.0,1231676270
11,47518,3.0,1231675688
11,47610,4.0,1231676547
11,48780,4.5,1231677913
11,49280,1.5,1231676352
11,49530,3.5,1231676692
11,50601,2.5,1231678930
11,50794,1.5,1231676313
11,51091,2.0,1231676234
11,51540,4.0,1231676507
11,51935,4.0,1231678514
11,52448,4.0,1231675424
11,52458,3.0,1231678678
11,53129,4.0,1231677679
11,53318,3.5,1231678495
11,53519,2.5,1231678670
11,53953,3.0,1231678838
11,54503,4.0,1231678600
11,55765,3.5,1231676662
11,56156,2.5,1231676027
11,56171,2.0,1231678761
11,56339,3.5,1231676667
11,57353,3.5,1231675599
11,58306,1.5,1232307012
11,58559,4.5,1231675382
11,59362,2.5,1231677454
11,59387,2.5,1231675823
12,16,4.0,943913329
12,17,4.0,943911191
12,73,2.0,943910885
12,82,4.0,943911115
12,97,4.0,943911285
12,123,5.0,943912719
12,150,5.0,943913006
12,155,1.0,943912539
12,157,1.0,943910494
12,160,1.0,943910494
12,162,4.0,943911613
12,175,5.0,943911842
12,176,4.0,943912719
12,194,5.0,943912278
12,198,1.0,943912496
12,223,5.0,943912206
12,232,4.0,943912719
12,235,5.0,943912641
12,246,5.0,943911577
12,247,5.0,943911191
12,260,5.0,943911397
12,273,3.0,943912539
12,290,5.0,943912122
12,293,4.0,943911115
12,296,5.0,943911078
12,301,2.0,943910918
12,307,5.0,943912613
12,309,4.0,943911542
12,318,4.0,943911325
12,322,5.0,943912871
12,334,3.0,943911435
12,337,4.0,943912353
12,348,4.0,943912353
12,363,4.0,943911700
12,441,4.0,943910445
12,457,3.0,943912317
12,475,3.0,943912803
12,492,4.0,943910623
12,497,4.0,943912013
12,501,5.0,943911397
12,523,3.0,943910758
12,527,5.0,943911078
12,535,4.0,943912396
12,541,4.0,943911613
12,549,5.0,943912122
12,568,3.0,943911700
12,581,5.0,943911363
12,590,4.0,943913081
12,593,4.0,943910843
12,595,3.0,943912679
12,608,5.0,943910957
12,750,5.0,943912476
12,759,5.0,943911542
12,778,5.0,943910587
12,800,5.0,943910843
12,858,4.0,943911790
12,866,3.0,943911790
12,899,3.0,943911115
12,903,5.0,943912049
12,912,5.0,943910957
12,916,4.0,943911700
12,926,4.0,943911285
12,940,3.0,943911700
12,953,4.0,943911652
12,994,5.0,943911191
12,1023,5.0,943912166
12,1059,4.0,943912317
12,1089,5.0,943911910
12,1213,4.0,943911151
12,1245,4.0,943911746
12,1246,5.0,943912834
12,1273,5.0,943911577
12,1277,4.0,943911240
12,1279,5.0,943910554
12,1280,5.0,943911910
12,1285,5.0,943911746
12,1358,4.0,943911034
12,1394,5.0,943911078
12,1499,1.0,943910522
12,1537,5.0,943911842
12,1552,1.0,943910471
12,1584,3.0,943910445
12,1587,1.0,943910445
12,1610,4.0,943913115
12,1635,4.0,943912641
12,1639,5.0,943911501
12,1641,3.0,943911842
12,1643,4.0,943911034
12,1648,5.0,943912719
12,1672,2.0,943913081
12,1673,3.0,943911652
12,1678,5.0,943911700
12,1682,4.0,943911240
12,1683,4.0,943910349
12,1701,3.0,943910445
12,1719,5.0,943912978
12,1721,2.0,943911435
12,1730,4.0,943911363
12,1834,3.0,943911397
12,1836,4.0,943911652
12,1883,4.0,943911115
12,1892,1.0,943912013
12,1914,5.0,943911325
12,1923,2.0,943912049
12,1954,2.0,943912317
12,1957,4.0,943911363
12,1961,3.0,943911150
12,2020,5.0,943911325
12,2028,5.0,943910918
12,2064,4.0,943912768
12,2095,4.0,943911542
12,2108,4.0,943911034
12,2144,2.0,943911285
12,2160,4.0,943911397
12,2193,3.0,943911700
12,2252,3.0,943911034
12,2263,1.0,943913365
12,2266,1.0,943911790
12,2268,3.0,943911700
12,2291,4.0,943911240
12,2294,2.0,943911842
12,2302,5.0,943912896
12,2312,4.0,943912871
12,2331,4.0,943911947
12,2333,4.0,943912803
12,2348,4.0,943912679
12,2355,4.0,943912871
12,2363,2.0,943912613
12,2657,5.0,943911435
12,2692,5.0,943912871
12,2762,3.0,943911842
12,2791,1.0,943911115
12,2841,3.0,944342803
12,3052,5.0,944342864
12,3077,4.0,943910033
12,3079,4.0,943910122
13,1911,2.0,1348788885
13,1965,3.5,1348788909
13,2116,4.5,1348788935
13,6957,3.0,1348789004
14,293,2.0,1488224496
14,318,2.5,1488224438
14,2959,3.0,1488224441
15,6,4.0,1346008202
15,107,3.5,1346002224
15,135,0.5,1346002251
15,260,1.5,1346002451
15,293,5.0,1346008164
15,296,4.5,1346009478
15,348,1.5,1346002171
15,349,3.5,1346008794
15,441,3.0,1346002147
15,531,2.5,1346002151
15,541,4.5,1346002463
15,599,5.0,1346002553
15,608,5.0,1346009462
15,745,4.0,1346009522
15,750,5.0,1346009420
15,778,4.5,1346009442
15,838,0.5,1346002157
15,1093,1.5,1346002165
15,1249,3.5,1346008150
15,1262,4.0,1346008106
15,1265,5.0,1346009494
15,1272,5.0,1346002168
15,1278,5.0,1346002456
15,1378,1.0,1346002231
15,1387,5.0,1346002459
15,1394,5.0,1346009414
15,1396,1.0,1346009161
15,1408,5.0,1346008714
15,1580,3.5,1346009439
15,1610,4.5,1346008412
15,1732,5.0,1346009426
15,1831,0.5,1346002195
15,1884,4.0,1346009349
15,1954,4.0,1346008211
15,2028,4.0,1346008206
15,2072,2.5,1346002349
15,2108,1.0,1346002249
15,2300,3.5,1346009246
15,2502,5.0,1346009531
15,2692,4.5,1346008199
15,2728,3.0,1346008035
15,2959,4.0,1346002474
15,3030,5.0,1346002476
15,3037,4.5,1346002551
15,3112,3.5,1346002358
15,3527,4.5,1346008266
15,3578,4.0,1346008604
15,3681,4.5,1346008093
15,4011,4.0,1346009506
15,4327,4.0,1346002589
15,4886,4.0,1346009528
15,4973,4.5,1346009459
15,4979,5.0,1346009416
15,5060,5.0,1346009352
15,5899,4.5,1346008421
15,6016,5.0,1346002470
15,6947,5.0,1346008968
15,7090,3.0,1346008363
15,7445,4.0,1346008354
15,7980,4.0,1346008592
15,8665,3.5,1346002585
15,8874,5.0,1346009450
15,8961,5.0,1346008352
15,26172,4.0,1346008764
15,26614,4.5,1346008142
15,36529,4.5,1346008070
15,37731,0.5,1346008449
15,38061,4.0,1346009476
15,44191,5.0,1346008095
15,46578,5.0,1346009433
15,46976,4.5,1346009403
15,49530,3.5,1346002547
15,55765,4.0,1346002636
15,58559,5.0,1346002472
15,65596,4.0,1346008661
15,68954,5.0,1346007942
15,81229,3.5,1346009156
15,88744,4.0,1346009062
15,89774,4.5,1346008278
16,111,5.0,1485646062
16,198,4.5,1485646778
16,260,3.5,1485645737
16,296,5.0,1485646091
16,316,3.5,1485646752
16,318,5.0,1485645745
16,380,4.0,1485645954
16,480,4.5,1485649634
16,541,5.0,1485645886
16,593,4.5,1485645876
16,924,5.0,1485646073
16,968,4.5,1485650425
16,1089,5.0,1485649797
16,1255,4.5,1485673183
16,1580,4.5,1485647186
16,1653,5.0,1485645991
16,1676,4.5,1485645995
16,1682,4.0,1485645891
16,1690,4.0,1485646808
16,1732,4.5,1485646130
16,1884,5.0,1485673051
16,2105,5.0,1485646298
16,2193,4.0,1485650431
16,2288,5.0,1485646095
16,2455,5.0,1485646478
16,2528,4.5,1485646907
16,2662,4.5,1485646424
16,2791,5.0,1485650498
16,2959,5.0,1485645873
16,3033,4.0,1485646436
16,3527,5.0,1485645906
16,3698,4.5,1485647155
16,4011,4.5,1485646088
16,4226,4.5,1485650594
16,4553,5.0,1485646300
16,4975,4.0,1485673119
16,4995,5.0,1485650434
16,6016,4.5,1485646040
16,6537,3.5,1485649693
16,7984,4.5,1485647040
16,8464,4.0,1485673124
16,8985,4.0,1485649677
16,26558,4.0,1485649687
16,31658,5.0,1485646064
16,42738,4.0,1485647159
16,44191,5.0,1485645958
16,68954,5.0,1485645867
16,71282,4.0,1485650690
16,84772,4.5,1485647030
16,84954,4.5,1485646484
16,85414,4.0,1485646520
16,88744,5.0,1485645941
16,98122,4.5,1485650737
16,111759,4.5,1485645866
17,593,4.0,1002811207
17,597,5.0,1002811293
17,1089,4.0,1002811320
17,2109,4.0,1002811403
17,3210,4.0,1002811484
17,4226,4.0,1002811601
17,4228,2.0,1002811684
17,4247,3.0,1002811293
18,81,5.0,965665345
18,912,5.0,965665264
19,327,1.0,1321323149
19,481,2.5,1321323242
19,880,2.5,1321323246
19,1125,2.0,1321323233
19,1411,2.5,1321323206
19,2108,1.5,1321323180
19,2109,2.0,1321323166
19,2160,4.0,1321323153
19,2371,1.5,1321323197
20,150,4.0,1432292271
20,161,4.0,1419975922
20,216,3.5,1443037004
20,260,4.0,1367493792
20,296,4.5,1389542613
20,344,4.0,1457984514
20,345,4.5,1395875323
20,364,3.0,1437638364
20,410,5.0,1390830725
20,480,4.0,1383426827
20,551,4.5,1422575315
20,588,5.0,1377794753
20,595,3.5,1419008449
20,780,3.0,1432292261
20,858,4.5,1428911924
20,899,4.0,1422575407
20,911,4.5,1441827098
20,912,5.0,1441464486
20,919,4.0,1368360899
20,920,5.0,1460281505
20,936,3.5,1367490414
20,946,4.5,1422575354
20,1265,4.0,1368360762
20,1422,2.5,1395875535
20,1485,4.0,1427461780
20,1566,4.0,1432574941
20,1573,3.0,1437638287
20,1580,4.0,1436857187
20,1588,4.0,1395875521
20,1682,5.0,1367494761
20,1688,4.0,1367489762
20,1701,4.0,1367490069
20,1732,4.5,1368361519
20,1907,4.0,1450250366
20,2010,2.5,1427126818
20,2078,4.0,1427925313
20,2087,3.0,1457984670
20,2089,3.0,1427358987
20,2124,5.0,1367489443
20,2141,3.0,1399364961
20,2291,4.0,1367494460
20,2294,4.5,1399364771
20,2325,4.0,1367490291
20,2355,4.0,1449908670
20,2617,4.0,1427925608
20,2657,4.5,1415255846
20,2687,3.0,1432574954
20,2701,3.0,1449909107
20,2959,4.0,1367493773
20,3033,4.0,1432319821
20,3034,4.0,1442771375
20,3114,4.5,1368360914
20,3159,4.5,1450250744
20,3176,3.5,1441464859
20,4728,4.0,1383427403
20,4886,4.0,1457984475
20,4896,4.0,1439661499
20,4973,5.0,1367493755
20,4979,4.0,1367494428
20,4993,3.5,1367493944
20,5481,3.0,1447933656
20,5618,4.5,1367493779
20,5816,4.0,1422575131
20,5902,3.5,1367494724
20,5971,4.0,1457984490
20,6283,4.0,1399132509
20,6440,4.0,1427461599
20,8368,4.0,1476204990
20,8464,4.0,1368361171
20,26491,4.0,1441464660
20,30793,3.5,1383426705
20,40815,3.0,1476204974
20,46578,4.0,1367494391
20,46976,4.0,1383426601
20,48385,3.5,1460021148
20,52885,5.0,1457984473
20,53121,3.0,1396525646
20,54001,4.0,1476204938
20,54272,3.0,1383427567
20,58559,5.0,1367493748
20,68954,4.5,1367494939
20,81847,4.0,1368361333
20,84944,3.0,1367490662
20,84954,3.0,1449908941
20,94959,4.5,1457339496
20,139863,4.0,1441464091
21,1645,5.0,1242865736
21,2006,4.0,1240085724
21,2087,5.0,1240086015
21,2687,5.0,1240086133
21,4643,4.5,1240085931
21,31696,4.5,1240086364
21,33166,3.5,1240086023
21,53953,4.5,1240086633
22,110,5.0,1111937009
22,163,4.0,1111936871
22,172,0.5,1111936884
22,260,4.0,1111937058
22,342,3.0,1111936890
22,457,3.5,1111937085
22,466,1.0,1111936854
22,543,4.0,1111936914
22,552,2.5,1111936922
22,1380,1.0,1111936875
22,1396,4.0,1111936911
22,1485,3.0,1111936887
22,1610,5.0,1111937096
22,2054,2.5,1111936882
22,2268,4.5,1111937052
22,2502,0.5,1111936992
22,2640,2.0,1111936862
22,2657,1.5,1111937004
22,2890,3.0,1111937062
22,3114,1.5,1111937044
22,4993,4.5,1111936995
23,527,4.0,1019516059
23,1956,4.0,1019516112
23,2028,4.0,1019516045
23,2116,3.0,1019516178
23,2993,3.0,1019516074
23,4993,4.0,1019516178
24,2,3.0,979974023
24,6,4.0,979870499
24,16,3.0,979870379
24,17,3.0,979974163
24,21,4.0,979870629
24,25,3.0,979870091
24,26,3.0,979870852
24,58,5.0,979870539
24,62,2.0,979870775
24,73,3.0,979869845
24,86,4.0,979974460
24,101,5.0,979870144
24,104,3.0,979870744
24,110,5.0,979870012
24,111,5.0,979972507
24,112,4.0,979871047
24,147,4.0,979870988
24,162,4.0,979869871
24,164,3.0,979870714
24,175,4.0,979871026
24,176,3.0,979973260
24,194,4.0,979870291
24,198,2.0,979870759
24,232,3.0,979870108
24,233,3.0,979870580
24,235,3.0,979973296
24,246,4.0,979869981
24,260,5.0,979972507
24,261,3.0,979870815
24,265,4.0,979870091
24,266,4.0,979874598
24,293,4.0,979870179
24,296,5.0,979869871
24,299,4.0,979870484
24,300,4.0,979870500
24,307,4.0,979869981
24,317,3.0,979974007
24,318,5.0,979869871
24,319,4.0,979870179
24,322,4.0,979870663
24,337,4.0,979870196
24,349,4.0,979870815
24,377,4.0,979870580
24,383,2.0,979870832
24,388,3.0,979870218
24,428,4.0,979870815
24,431,3.0,979870361
24,440,2.0,979870539
24,441,5.0,979870500
24,454,3.0,979870897
24,457,4.0,979870179
24,471,3.0,979871159
24,480,4.0,979869604
24,481,4.0,979870975
24,482,4.0,979870910
24,497,3.0,979870650
24,507,5.0,979870922
24,508,3.0,979870897
24,524,2.0,979870484
24,527,5.0,979869871
24,541,4.0,979971320
24,550,2.0,979871026
24,553,4.0,979870614
24,562,4.0,979870278
24,574,4.0,979871047
24,587,3.0,979871124
24,588,4.0,979870865
24,590,3.0,979870315
24,592,4.0,979974428
24,593,5.0,979869887
24,595,4.0,979974511
24,597,3.0,979870988
24,608,5.0,979869912
24,648,3.0,979869799
24,714,5.0,979869961
24,778,5.0,979870361
24,781,4.0,979870944
24,788,4.0,979974023
24,832,3.0,979871026
24,838,3.0,979870512
24,858,5.0,979972491
24,924,5.0,979875257
24,986,3.0,979870731
24,994,4.0,979869961
24,1073,3.0,979972545
24,1088,2.0,979971920
24,1089,5.0,979869912
24,1090,5.0,979875231
24,1091,4.0,979972073
24,1125,4.0,979972595
24,1127,3.0,979974444
24,1213,5.0,979869887
24,1245,4.0,979870196
24,1246,4.0,979971476
24,1247,5.0,979972708
24,1249,4.0,979870129
24,1257,5.0,979971476
24,1259,5.0,979971339
24,1265,4.0,979973313
24,1266,4.0,979974341
24,1268,4.0,979870512
24,1271,3.0,979870512
24,1272,4.0,979972575
24,1358,3.0,979870108
24,1370,4.0,979870816
24,1373,3.0,979972198
24,1375,3.0,979971823
24,1376,4.0,979974219
24,1378,4.0,979972028
24,1381,1.0,979972382
24,1387,4.0,979972575
24,1389,3.0,979972447
24,1393,3.0,979870055
24,1394,5.0,979971339
24,1408,3.0,979870731
24,1441,3.0,979874587
24,1488,2.0,979871142
24,1542,4.0,979871142
24,1580,3.0,979871058
24,1587,3.0,979971900
24,1594,4.0,979870379
24,1600,4.0,979874587
24,1610,4.0,979974257
24,1611,4.0,979870975
24,1619,2.0,979870832
24,1649,5.0,979973805
24,1653,4.0,979870157
24,1673,3.0,979869912
24,1721,3.0,979870639
24,1729,4.0,979870435
24,1735,4.0,979869604
24,1777,2.0,979875337
24,1810,4.0,979870551
24,1836,4.0,979871026
24,1840,3.0,979870884
24,1848,3.0,979870791
24,1873,3.0,979870218
24,1894,2.0,979869579
24,1895,2.0,979871142
24,1912,4.0,979870039
24,1914,4.0,979870463
24,1921,5.0,979974204
24,1923,4.0,979870463
24,1947,3.0,979972725
24,1954,4.0,979972646
24,1956,3.0,979971397
24,1958,3.0,979971540
24,1959,3.0,979972059
24,1961,5.0,979971320
24,1963,4.0,979973351
24,1968,4.0,979971430
24,1969,2.0,979972359
24,1970,2.0,979972133
24,1976,2.0,979972277
24,1977,2.0,979874632
24,1978,2.0,979972421
24,1979,2.0,979972447
24,1984,2.0,979972469
24,1985,2.0,979972277
24,1986,2.0,979972359
24,1989,2.0,979972421
24,1994,3.0,979971563
24,1995,2.0,979972258
24,1996,2.0,979972359
24,2000,4.0,979971713
24,2001,3.0,979971900
24,2003,4.0,979971838
24,2005,4.0,979971694
24,2006,3.0,979871106
24,2011,4.0,979971838
24,2012,3.0,979974362
24,2021,4.0,979971972
24,2028,5.0,979869961
24,2054,3.0,979972013
24,2058,4.0,979870791
24,2064,5.0,979971355
24,2072,3.0,979972087
24,2100,3.0,979971803
24,2105,3.0,979971823
24,2108,3.0,979870663
24,2109,4.0,979972633
24,2115,4.0,979971713
24,2122,2.0,979972339
24,2144,4.0,979971634
24,2151,3.0,979972164
24,2161,3.0,979971694
24,2162,2.0,979974052
24,2166,3.0,979870379
24,2193,4.0,979971951
24,2253,3.0,979974052
24,2259,3.0,979972258
24,2261,4.0,979971682
24,2268,4.0,979870580
24,2282,4.0,979870399
24,2289,4.0,979870108
24,2291,4.0,979974163
24,2294,3.0,979870629
24,2295,4.0,979869579
24,2302,3.0,979870816
24,2320,3.0,979870852
24,2321,4.0,979870196
24,2324,5.0,979870218
24,2331,3.0,979870760
24,2333,3.0,979870039
24,2348,5.0,979874517
24,2355,3.0,979870179
24,2371,5.0,979875167
24,2383,2.0,979972469
24,2395,5.0,979973281
24,2457,4.0,979972013
24,2460,2.0,979972469
24,2469,2.0,979971881
24,2470,4.0,979971823
24,2517,3.0,979972109
24,2539,2.0,979870959
24,2640,4.0,979972646
24,2642,3.0,979972311
24,2657,4.0,979972633
24,2671,3.0,979870975
24,2687,4.0,979974511
24,2692,4.0,979869981
24,2701,2.0,979974387
24,2734,4.0,979971838
24,2749,4.0,979971972
24,2754,2.0,979972422
24,2758,2.0,979972422
24,2762,4.0,979870012
24,2770,3.0,979871124
24,2771,2.0,979870599
24,2791,4.0,979971521
24,2890,3.0,979870291
24,2891,3.0,979870910
24,2926,2.0,979971575
24,2928,4.0,979972013
24,2959,4.0,979973919
24,2966,4.0,979869912
24,2976,4.0,979870959
24,2989,4.0,979972043
24,2990,3.0,979971972
24,3014,4.0,979972164
24,3019,5.0,979971416
24,3033,4.0,979972059
24,3040,4.0,979972618
24,3041,3.0,979972447
24,3052,4.0,979870179
24,3060,4.0,979870361
24,3072,3.0,979869579
24,3074,4.0,979974362
24,3081,2.0,979871159
24,3087,2.0,979971881
24,3101,4.0,979971803
24,3102,3.0,979971753
24,3114,4.0,979973247
24,3160,4.0,979870268
24,3168,5.0,979974444
24,3175,3.0,979974219
24,3177,3.0,979973015
24,3178,3.0,979870731
24,3210,5.0,979973331
24,3396,4.0,979972559
24,3418,4.0,979870055
24,3423,4.0,979971866
24,3476,2.0,979870714
24,3478,3.0,979971803
24,3479,4.0,979971713
24,3484,2.0,979874613
24,3489,3.0,979974037
24,3512,3.0,979869767
24,3526,3.0,979971521
24,3527,4.0,979971766
24,3543,3.0,979971416
24,3556,3.0,979869767
24,3578,4.0,979869767
24,3591,3.0,979971936
24,3593,1.0,979874632
24,3635,3.0,979972662
24,3682,4.0,979974341
24,3683,5.0,979973940
24,3698,4.0,979972043
24,3699,3.0,979971682
24,3941,2.0,979972382
24,3962,2.0,979972339
24,4031,3.0,979869709
24,4034,5.0,979869674
24,4104,2.0,979972359
24,4111,4.0,980469335
25,2,3.0,838419351
25,19,2.0,838419248
25,21,4.0,838419248
25,95,3.0,838419381
25,150,3.0,838419085
25,153,4.0,838419113
25,160,3.0,838419263
25,161,3.0,838419159
25,225,3.0,838419248
25,231,3.0,838419136
25,292,3.0,838419159
25,296,4.0,838419085
25,317,3.0,838419248
25,318,5.0,838419136
25,339,3.0,838419184
25,344,3.0,838419113
25,457,3.0,838419159
25,480,3.0,838419221
25,539,3.0,838419313
25,553,3.0,838419335
25,586,3.0,838419313
25,587,4.0,838419313
25,588,4.0,838419113
25,590,4.0,838419084
25,592,3.0,838419084
25,593,4.0,838419159
25,597,4.0,838419335
26,1923,4.0,985047440
26,1977,4.0,985047532
27,69,3.0,1201202615
27,111,4.5,1201214142
27,175,2.5,1201202612
27,260,5.0,1201203111
27,318,4.0,1201203400
27,457,4.0,1271574589
27,541,4.5,1201213505
27,588,1.5,1201213333
27,590,3.5,1271574665
27,593,4.5,1271574561
27,608,4.5,1201203261
27,858,5.0,1201203273
27,912,5.0,1201213528
27,919,4.5,1201213493
27,1089,3.0,1201213516
27,1103,5.0,1201202461
27,1213,4.0,1201213512
27,1259,4.0,1201213599
27,1267,4.0,1271574236
27,1441,2.5,1201202455
27,1653,3.0,1201213642
27,1834,3.5,1201202551
27,1968,3.5,1201213579
27,1997,4.5,1201217124
27,2115,3.5,1201213309
27,2139,4.0,1201202621
27,2291,3.0,1201213587
27,2502,4.0,1201213608
27,2528,3.5,1201202549
27,2640,4.0,1201213634
27,2762,3.0,1271574576
27,2791,5.0,1201202808
27,2959,0.5,1201203170
27,3052,1.0,1201213610
27,3060,3.5,1201202453
27,3087,3.0,1201202556
27,3088,5.0,1271574471
27,5353,4.5,1201204717
27,8464,4.0,1201202443
27,8874,3.5,1201214137
27,48385,3.5,1201213351
28,260,4.5,1392410239
28,318,4.5,1392410182
28,527,4.5,1392410194
28,858,4.5,1392410188
28,2959,4.0,1392410223
28,4226,4.0,1392410253
28,8866,3.0,1392409675
28,35957,3.0,1392409663
28,37727,3.0,1392409624
28,43930,2.5,1392410062
28,49347,3.0,1392409977
28,58559,4.5,1392410205
29,17,4.0,1044020781
29,110,3.0,1044020005
29,236,1.0,1044020128
29,296,3.0,1044020481
29,342,2.0,1044020491
29,454,4.0,1044019988
29,506,5.0,1044020143
29,527,4.0,1044020621
29,778,4.0,1044020653
29,899,5.0,1044020743
29,914,4.0,1044020781
29,934,2.0,1044019988
29,1051,2.0,1044020128
29,1247,5.0,1044020721
29,1265,4.0,1044020781
29,1267,5.0,1044020099
29,1688,3.0,1044020601
29,1944,4.0,1044020764
29,2071,4.0,1044020527
29,2134,2.0,1044020642
29,2331,5.0,1044020527
29,2371,1.0,1044020100
